time	V(shifted)
3.006213836833896e+000	6.363195e-001
3.006498952612424e+000	6.360356e-001
3.007069184169480e+000	6.355284e-001
3.008209647283591e+000	6.342589e-001
3.009000000000000e+000	6.330476e-001
3.009110169814253e+000	6.327922e-001
3.009330509442759e+000	6.322720e-001
3.009771188699772e+000	6.312833e-001
3.010484360746069e+000	6.302192e-001
3.011702481567182e+000	6.297110e-001
3.012000000000000e+000	6.299127e-001
3.012105544987029e+000	6.301248e-001
3.012316634961087e+000	6.306478e-001
3.012738814909202e+000	6.322438e-001
3.013583174805433e+000	6.373311e-001
3.014565911672184e+000	6.457185e-001
3.015000000000000e+000	6.503282e-001
3.015043579625292e+000	6.508675e-001
3.015130738875876e+000	6.519578e-001
3.015305057377044e+000	6.541687e-001
3.015653694379380e+000	6.585025e-001
3.016350968384053e+000	6.662418e-001
3.017087443764822e+000	6.720371e-001
3.017905349190382e+000	6.754264e-001
3.018000000000000e+000	6.755189e-001
3.018031611293701e+000	6.754719e-001
3.018094833881102e+000	6.753528e-001
3.018221279055906e+000	6.750004e-001
3.018474169405512e+000	6.739061e-001
3.018979950104724e+000	6.707532e-001
3.019716573832325e+000	6.650524e-001
3.020383570642502e+000	6.596020e-001
3.021000000000000e+000	6.548071e-001
3.021033317950859e+000	6.545907e-001
3.021099953852578e+000	6.541681e-001
3.021233225656015e+000	6.533614e-001
3.021499769262890e+000	6.518252e-001
3.022032856476639e+000	6.486714e-001
3.022805516984833e+000	6.432111e-001
3.023680821824662e+000	6.354421e-001
3.024000000000000e+000	6.320373e-001
3.024053290252700e+000	6.313717e-001
3.024159870758098e+000	6.300188e-001
3.024373031768896e+000	6.272771e-001
3.024799353790491e+000	6.220714e-001
3.025481293860715e+000	6.154881e-001
3.026256698200427e+000	6.120066e-001
3.027000000000000e+000	6.126513e-001
3.027015617209944e+000	6.127711e-001
3.027046851629830e+000	6.130195e-001
3.027109320469604e+000	6.135578e-001
3.027234258149151e+000	6.147851e-001
3.027484133508244e+000	6.176952e-001
3.027983884226432e+000	6.243995e-001
3.028695682171916e+000	6.341772e-001
3.029496994107621e+000	6.437545e-001
3.030000000000000e+000	6.483780e-001
3.030081582148183e+000	6.487527e-001
3.030244746444548e+000	6.493452e-001
3.030571075037280e+000	6.499373e-001
3.031223732222743e+000	6.498921e-001
3.032158116017372e+000	6.490167e-001
3.033000000000000e+000	6.483556e-001
3.033103619417236e+000	6.484346e-001
3.033310858251708e+000	6.486421e-001
3.033725335920652e+000	6.491049e-001
3.034486611276230e+000	6.495683e-001
3.035185647457763e+000	6.490828e-001
3.035632861492361e+000	6.479235e-001
3.036000000000000e+000	6.464018e-001
3.036047723745805e+000	6.461253e-001
3.036143171237417e+000	6.455507e-001
3.036261521213860e+000	6.447948e-001
3.036385274727567e+000	6.439427e-001
3.036632781754981e+000	6.420987e-001
3.037050918167722e+000	6.388034e-001
3.037672559944806e+000	6.340429e-001
3.038557586671482e+000	6.281691e-001
3.039000000000000e+000	6.258435e-001
3.039033328393431e+000	6.257328e-001
3.039099985180291e+000	6.255267e-001
3.039233298754013e+000	6.251844e-001
3.039499925901455e+000	6.247434e-001
3.040033180196340e+000	6.245722e-001
3.041099688786111e+000	6.256219e-001
3.042000000000000e+000	6.272759e-001
3.042119988241773e+000	6.275663e-001
3.042359964725320e+000	6.281145e-001
3.042839917692413e+000	6.288720e-001
3.043799823626600e+000	6.287404e-001
3.044815513426385e+000	6.264233e-001
3.045000000000000e+000	6.256176e-001
3.045045876957644e+000	6.253350e-001
3.045137630872933e+000	6.247452e-001
3.045321138703510e+000	6.234727e-001
3.045688154364664e+000	6.207588e-001
3.046422185686972e+000	6.156204e-001
3.047557979282124e+000	6.091340e-001
3.048000000000000e+000	6.073512e-001
3.048106764083480e+000	6.071742e-001
3.048320292250441e+000	6.069145e-001
3.048747348584362e+000	6.066439e-001
3.049601461252204e+000	6.058244e-001
3.051000000000000e+000	6.031133e-001
3.051089385892626e+000	6.026862e-001
3.051268157677876e+000	6.017748e-001
3.051625701248378e+000	5.998515e-001
3.052284461827115e+000	5.966088e-001
3.053017984167507e+000	5.946444e-001
3.053961059312014e+000	5.947634e-001
3.054000000000000e+000	5.948709e-001
3.054001874421076e+000	5.948794e-001
3.054005623263230e+000	5.948963e-001
3.054013120947535e+000	5.949306e-001
3.054028116316147e+000	5.950009e-001
3.054058107053371e+000	5.951474e-001
3.054238051476714e+000	5.961628e-001
3.054477977374504e+000	5.977204e-001
3.054957829170085e+000	6.006649e-001
3.055917532761248e+000	6.039890e-001
3.056881023174019e+000	6.035438e-001
3.057000000000000e+000	6.030020e-001
3.057033151031617e+000	6.027438e-001
3.057099453094850e+000	6.021965e-001
3.057232057221317e+000	6.009673e-001
3.057497265474250e+000	5.980918e-001
3.058027681980116e+000	5.915858e-001
3.059075900120186e+000	5.788242e-001
3.060000000000000e+000	5.688550e-001
3.060096970163397e+000	5.682015e-001
3.060290910490190e+000	5.670463e-001
3.060678791143777e+000	5.653031e-001
3.061454552450950e+000	5.628441e-001
3.062753960817361e+000	5.593308e-001
3.063000000000000e+000	5.585780e-001
3.063052108189504e+000	5.583705e-001
3.063156324568511e+000	5.579392e-001
3.063364757326526e+000	5.570426e-001
3.063781622842555e+000	5.554384e-001
3.064615353874614e+000	5.538351e-001
3.065600799685816e+000	5.549135e-001
3.066000000000000e+000	5.565920e-001
3.066051149744999e+000	5.569769e-001
3.066153449234997e+000	5.577914e-001
3.066358048214993e+000	5.595953e-001
3.066751167991938e+000	5.634341e-001
3.067537407545828e+000	5.710710e-001
3.068708631705464e+000	5.810970e-001
3.069000000000000e+000	5.830676e-001
3.069113188039319e+000	5.835181e-001
3.069339564117958e+000	5.841803e-001
3.069792316275234e+000	5.842785e-001
3.070697820589787e+000	5.803074e-001
3.071905853518439e+000	5.697639e-001
3.072000000000000e+000	5.686134e-001
3.072090376747624e+000	5.672624e-001
3.072271130242872e+000	5.644647e-001
3.072604321587606e+000	5.590069e-001
3.073270704277073e+000	5.478188e-001
3.074603469656007e+000	5.260887e-001
3.075000000000000e+000	5.200974e-001
3.075131664492715e+000	5.184295e-001
3.075394993478145e+000	5.153136e-001
3.075921651449005e+000	5.100517e-001
3.076974967390724e+000	5.020104e-001
3.078000000000000e+000	4.961030e-001
3.078118489122463e+000	4.956806e-001
3.078355467367390e+000	4.949939e-001
3.078829423857244e+000	4.946923e-001
3.079762500872134e+000	4.980702e-001
3.080688279046620e+000	5.060790e-001
3.081000000000000e+000	5.101682e-001
3.081026634452528e+000	5.106142e-001
3.081079903357583e+000	5.115220e-001
3.081186441167694e+000	5.134018e-001
3.081399516787916e+000	5.173185e-001
3.081825668028360e+000	5.251125e-001
3.082576754126733e+000	5.370422e-001
3.083384025340901e+000	5.455118e-001
3.084000000000000e+000	5.483116e-001
3.084079223636674e+000	5.479998e-001
3.084237670910022e+000	5.471377e-001
3.084554565456718e+000	5.444921e-001
3.085164942414326e+000	5.374303e-001
3.086007641959094e+000	5.262219e-001
3.086928710610713e+000	5.140274e-001
3.087000000000000e+000	5.131714e-001
3.087017585278455e+000	5.129823e-001
3.087052755835363e+000	5.126095e-001
3.087123096949179e+000	5.118878e-001
3.087263779176812e+000	5.105242e-001
3.087545143632077e+000	5.079852e-001
3.088107872542608e+000	5.030977e-001
3.088618496045232e+000	4.983803e-001
3.089233148663555e+000	4.916521e-001
3.089898988474628e+000	4.830519e-001
3.090000000000000e+000	4.815763e-001
3.090049287793465e+000	4.807832e-001
3.090147863380396e+000	4.791662e-001
3.090345014554258e+000	4.758287e-001
3.090739316901981e+000	4.691042e-001
3.091527921597428e+000	4.569665e-001
3.092605892532371e+000	4.438598e-001
3.093000000000000e+000	4.405472e-001
3.093088604501521e+000	4.402336e-001
3.093265813504562e+000	4.397847e-001
3.093620231510644e+000	4.395099e-001
3.094162543162986e+000	4.400836e-001
3.094897495475594e+000	4.415563e-001
3.095716383807607e+000	4.429908e-001
3.096000000000000e+000	4.432199e-001
3.096113857737835e+000	4.431078e-001
3.096341573213506e+000	4.427631e-001
3.096797004164847e+000	4.417005e-001
3.097707866067529e+000	4.391521e-001
3.098904469921857e+000	4.358812e-001
3.099000000000000e+000	4.356598e-001
3.099128618291763e+000	4.354480e-001
3.099385854875290e+000	4.351075e-001
3.099900328042344e+000	4.348329e-001
3.100929274376451e+000	4.355008e-001
3.102000000000000e+000	4.373298e-001
3.102123135684338e+000	4.377175e-001
3.102369407053015e+000	4.385208e-001
3.102861949790368e+000	4.401314e-001
3.103847035265074e+000	4.429827e-001
3.105000000000000e+000	4.457074e-001
3.105176981754060e+000	4.459459e-001
3.105530945262180e+000	4.464139e-001
3.106238872278420e+000	4.476973e-001
3.107654726310901e+000	4.515476e-001
3.108000000000000e+000	4.528827e-001
3.108052591581219e+000	4.531604e-001
3.108157774743655e+000	4.537294e-001
3.108368141068528e+000	4.548814e-001
3.108788873718275e+000	4.568368e-001
3.109630339017768e+000	4.586443e-001
3.110434703859136e+000	4.568876e-001
3.111000000000000e+000	4.531420e-001
3.111104359088708e+000	4.518364e-001
3.111313077266123e+000	4.490188e-001
3.111730513620953e+000	4.429167e-001
3.112565386330614e+000	4.314637e-001
3.113729051303906e+000	4.187575e-001
3.114000000000000e+000	4.168043e-001
3.114083165663508e+000	4.165870e-001
3.114249496990523e+000	4.163279e-001
3.114582159644554e+000	4.165179e-001
3.115247484952615e+000	4.186114e-001
3.116403580315227e+000	4.242277e-001
3.117000000000000e+000	4.274315e-001
3.117075307637018e+000	4.277842e-001
3.117225922911054e+000	4.284713e-001
3.117527153459125e+000	4.298436e-001
3.118016612056295e+000	4.325524e-001
3.118980567595565e+000	4.405945e-001
3.120000000000000e+000	4.524701e-001
3.120049661238690e+000	4.533230e-001
3.120148983716069e+000	4.550743e-001
3.120347628670829e+000	4.587321e-001
3.120744918580347e+000	4.661715e-001
3.121539498399383e+000	4.795073e-001
3.122648408827762e+000	4.939248e-001
3.123000000000000e+000	4.969501e-001
3.123102313431239e+000	4.972498e-001
3.123306940293717e+000	4.975701e-001
3.123716194018672e+000	4.971189e-001
3.124534701468582e+000	4.937741e-001
3.125810079086157e+000	4.861947e-001
3.126000000000000e+000	4.849412e-001
3.126128976300936e+000	4.841340e-001
3.126386928902808e+000	4.826364e-001
3.126902834106552e+000	4.802877e-001
3.127934644514041e+000	4.776795e-001
3.129000000000000e+000	4.769835e-001
3.129130752687261e+000	4.772539e-001
3.129392258061782e+000	4.779697e-001
3.129915268810824e+000	4.802974e-001
3.130817614639220e+000	4.868457e-001
3.131796663428501e+000	4.967323e-001
3.132000000000000e+000	4.992481e-001
3.132109340130049e+000	5.008220e-001
3.132328020390147e+000	5.040932e-001
3.132765380910343e+000	5.111540e-001
3.133640101950735e+000	5.266643e-001
3.134988278404769e+000	5.521799e-001
3.135000000000000e+000	5.524107e-001
3.135015302218454e+000	5.527182e-001
3.135045906655364e+000	5.533333e-001
3.135215638635720e+000	5.567374e-001
3.135441947942861e+000	5.611871e-001
3.135894566557144e+000	5.694181e-001
3.136799803785710e+000	5.826584e-001
3.138000000000000e+000	5.956456e-001
3.138121667631529e+000	5.961594e-001
3.138365002894588e+000	5.969939e-001
3.138851673420704e+000	5.982627e-001
3.139825014472938e+000	6.016371e-001
3.141000000000000e+000	6.081080e-001
3.141026963184639e+000	6.083821e-001
3.141080889553916e+000	6.089461e-001
3.141188742292471e+000	6.101434e-001
3.141404447769581e+000	6.127631e-001
3.141835858723801e+000	6.184906e-001
3.142698680632241e+000	6.300855e-001
3.143741797351911e+000	6.430579e-001
3.144000000000000e+000	6.458355e-001
3.144033070299989e+000	6.461262e-001
3.144099210899966e+000	6.466919e-001
3.144231492099920e+000	6.477619e-001
3.144496054499829e+000	6.497729e-001
3.145025179299647e+000	6.537510e-001
3.145480016444275e+000	6.575368e-001
3.145963834054587e+000	6.625180e-001
3.146542229423012e+000	6.700672e-001
3.147000000000000e+000	6.771623e-001
3.147002650105691e+000	6.772104e-001
3.147007950317073e+000	6.773068e-001
3.147018550739838e+000	6.775002e-001
3.147032514403616e+000	6.777564e-001
3.147060441731174e+000	6.782742e-001
3.147116296386289e+000	6.793282e-001
3.147228005696519e+000	6.814995e-001
3.147451424316979e+000	6.860085e-001
3.147898261557899e+000	6.950977e-001
3.148791936039738e+000	7.116296e-001
3.149796496063261e+000	7.269045e-001
3.150000000000000e+000	7.292336e-001
3.150019629809815e+000	7.293922e-001
3.150058889429444e+000	7.296981e-001
3.150137408668703e+000	7.302583e-001
3.150294447147221e+000	7.311963e-001
3.150608524104257e+000	7.325736e-001
3.151144183289083e+000	7.341652e-001
3.151706679933540e+000	7.356734e-001
3.152530083178483e+000	7.387824e-001
3.153000000000000e+000	7.413809e-001
3.153035770264624e+000	7.416736e-001
3.153107310793872e+000	7.422824e-001
3.153250391852369e+000	7.436023e-001
3.153536553969361e+000	7.465626e-001
3.154108878203347e+000	7.531611e-001
3.155253526671318e+000	7.670155e-001
3.156000000000000e+000	7.759736e-001
3.156096729708099e+000	7.770423e-001
3.156290189124297e+000	7.791418e-001
3.156677107956694e+000	7.832295e-001
3.157450945621487e+000	7.915087e-001
3.158998620951072e+000	8.087431e-001
3.159000000000000e+000	8.087593e-001
3.159002758097855e+000	8.087932e-001
3.159008274293565e+000	8.088612e-001
3.159019306684985e+000	8.089973e-001
3.159041371467825e+000	8.092704e-001
3.159173760164864e+000	8.109316e-001
3.159350278427584e+000	8.131912e-001
3.159703314953023e+000	8.177686e-001
3.160409388003902e+000	8.266821e-001
3.161540182556713e+000	8.399398e-001
3.162000000000000e+000	8.447889e-001
3.162019016117067e+000	8.449610e-001
3.162057048351201e+000	8.453012e-001
3.162133112819469e+000	8.459623e-001
3.162285241756005e+000	8.472040e-001
3.162589499629078e+000	8.493472e-001
3.163198015375222e+000	8.521392e-001
3.164415046867512e+000	8.539369e-001
3.165000000000000e+000	8.530936e-001
3.165021331537967e+000	8.529944e-001
3.165063994613900e+000	8.527896e-001
3.165149320765766e+000	8.523520e-001
3.165319973069499e+000	8.513963e-001
3.165661277676966e+000	8.494088e-001
3.166343886891897e+000	8.460875e-001
3.167235402695934e+000	8.442775e-001
3.168000000000000e+000	8.453063e-001
3.168090144257784e+000	8.459159e-001
3.168270432773353e+000	8.472916e-001
3.168631009804490e+000	8.505839e-001
3.169352163866763e+000	8.579479e-001
3.170563362046497e+000	8.702630e-001
3.171000000000000e+000	8.742957e-001
3.171046398007526e+000	8.746452e-001
3.171139194022579e+000	8.753240e-001
3.171324786052685e+000	8.766085e-001
3.171695970112896e+000	8.790975e-001
3.172438338233319e+000	8.848848e-001
3.173626927021831e+000	8.967866e-001
3.174000000000000e+000	9.015371e-001
3.174034496738914e+000	9.020866e-001
3.174103490216741e+000	9.032063e-001
3.174241477172396e+000	9.055215e-001
3.174517451083706e+000	9.102534e-001
3.175069398906325e+000	9.190399e-001
3.175957443310654e+000	9.290382e-001
3.176959452348204e+000	9.344664e-001
3.177000000000000e+000	9.344556e-001
3.177004134752796e+000	9.344397e-001
3.177012404258388e+000	9.344068e-001
3.177028943269571e+000	9.343376e-001
3.177062021291938e+000	9.341847e-001
3.177128177336671e+000	9.338245e-001
3.177260489426138e+000	9.329112e-001
3.177525113605072e+000	9.304954e-001
3.178054361962940e+000	9.244769e-001
3.179112858678676e+000	9.118069e-001
3.180000000000000e+000	9.020912e-001
3.180078276344746e+000	9.015237e-001
3.180234829034237e+000	9.004990e-001
3.180547934413219e+000	8.989197e-001
3.181174145171183e+000	8.970954e-001
3.182426566687110e+000	8.956026e-001
3.183000000000000e+000	8.954252e-001
3.183035676149389e+000	8.954203e-001
3.183107028448167e+000	8.954083e-001
3.183249733045723e+000	8.953823e-001
3.183535142240836e+000	8.953874e-001
3.184105960631060e+000	8.958748e-001
3.184925885993322e+000	8.982789e-001
3.185939423491109e+000	9.036435e-001
3.186000000000000e+000	9.040946e-001
3.186024527878311e+000	9.043158e-001
3.186073583634931e+000	9.047671e-001
3.186171695148173e+000	9.057081e-001
3.186367918174657e+000	9.077054e-001
3.186760364227624e+000	9.118773e-001
3.187545256333558e+000	9.197099e-001
3.188745934266755e+000	9.298717e-001
3.189000000000000e+000	9.315394e-001
3.189128497651474e+000	9.320510e-001
3.189385492954422e+000	9.328474e-001
3.189899483560319e+000	9.334339e-001
3.190927464772112e+000	9.319807e-001
3.192000000000000e+000	9.282886e-001
3.192075488007717e+000	9.278697e-001
3.192226464023150e+000	9.270265e-001
3.192528416054017e+000	9.254060e-001
3.193132320115751e+000	9.228504e-001
3.194021152773173e+000	9.214723e-001
3.195000000000000e+000	9.228119e-001
3.195101512362677e+000	9.234285e-001
3.195304537088032e+000	9.248030e-001
3.195710586538743e+000	9.280142e-001
3.196364306650427e+000	9.337776e-001
3.197171164551256e+000	9.407808e-001
3.198000000000000e+000	9.472539e-001
3.198078730316039e+000	9.476894e-001
3.198236190948117e+000	9.484961e-001
3.198551112212272e+000	9.498709e-001
3.199180954740583e+000	9.521518e-001
3.199982638266258e+000	9.548441e-001
3.200801362467488e+000	9.577842e-001
3.201000000000000e+000	9.585940e-001
3.201042471084477e+000	9.587906e-001
3.201127413253431e+000	9.591886e-001
3.201297297591338e+000	9.599817e-001
3.201637066267152e+000	9.613558e-001
3.202316603618781e+000	9.626608e-001
3.203223089178327e+000	9.607932e-001
3.204000000000000e+000	9.559775e-001
3.204032818197929e+000	9.556000e-001
3.204098454593788e+000	9.548212e-001
3.204229727385505e+000	9.531675e-001
3.204492272968938e+000	9.496312e-001
3.205017364135805e+000	9.424061e-001
3.205561751234454e+000	9.356313e-001
3.206181111323751e+000	9.303415e-001
3.206939248083714e+000	9.272175e-001
3.207000000000000e+000	9.272038e-001
3.207014800526083e+000	9.272425e-001
3.207044401578249e+000	9.273283e-001
3.207222007891245e+000	9.281029e-001
3.207458816308574e+000	9.296889e-001
3.207932433143230e+000	9.339155e-001
3.208879666812544e+000	9.433178e-001
3.209821559922644e+000	9.520558e-001
3.210000000000000e+000	9.534159e-001
3.210014784459120e+000	9.535024e-001
3.210044353377360e+000	9.536710e-001
3.210221766886799e+000	9.545507e-001
3.210458318232718e+000	9.554380e-001
3.210931420924555e+000	9.566277e-001
3.211877626308230e+000	9.582545e-001
3.212953354796822e+000	9.599772e-001
3.213000000000000e+000	9.600680e-001
3.213019401401173e+000	9.601132e-001
3.213058204203518e+000	9.602051e-001
3.213135809808209e+000	9.603950e-001
3.213291021017591e+000	9.607831e-001
3.213601443436354e+000	9.614731e-001
3.214222288273881e+000	9.617212e-001
3.215463977948934e+000	9.584152e-001
3.216000000000000e+000	9.551437e-001
3.216002241257447e+000	9.551210e-001
3.216006723772340e+000	9.550756e-001
3.216012464502550e+000	9.550172e-001
3.216018338230000e+000	9.549572e-001
3.216030085684900e+000	9.548360e-001
3.216053580594700e+000	9.545895e-001
3.216194550053497e+000	9.530079e-001
3.216382509331894e+000	9.506745e-001
3.216758427888687e+000	9.455337e-001
3.217510265002274e+000	9.347714e-001
3.218556708359930e+000	9.203287e-001
3.219000000000000e+000	9.147864e-001
3.219118814246108e+000	9.136192e-001
3.219356442738325e+000	9.115212e-001
3.219831699722759e+000	9.085465e-001
3.220782213691626e+000	9.069167e-001
3.222000000000000e+000	9.101087e-001
3.222150492665583e+000	9.115554e-001
3.222451477996749e+000	9.147209e-001
3.223053448659080e+000	9.216285e-001
3.224257389983743e+000	9.354120e-001
3.225000000000000e+000	9.432210e-001
3.225120316904238e+000	9.441836e-001
3.225360950712714e+000	9.459682e-001
3.225842218329665e+000	9.490017e-001
3.226804753563568e+000	9.538930e-001
3.228000000000000e+000	9.590158e-001
3.228119815310735e+000	9.594445e-001
3.228359445932204e+000	9.602143e-001
3.228838707175143e+000	9.610031e-001
3.229797229661019e+000	9.588093e-001
3.231000000000000e+000	9.507966e-001
3.231023938852050e+000	9.504700e-001
3.231071816556149e+000	9.498022e-001
3.231167571964349e+000	9.484032e-001
3.231359082780747e+000	9.454164e-001
3.231742104413544e+000	9.391720e-001
3.232508147679138e+000	9.275605e-001
3.233520214577391e+000	9.155067e-001
3.234000000000000e+000	9.117380e-001
3.234050888530701e+000	9.116069e-001
3.234152665592103e+000	9.114164e-001
3.234356219714907e+000	9.113215e-001
3.234746306739177e+000	9.118226e-001
3.235526480787717e+000	9.135793e-001
3.236351889419005e+000	9.148101e-001
3.237000000000000e+000	9.146736e-001
3.237056406191000e+000	9.144868e-001
3.237169218573001e+000	9.140626e-001
3.237394843337002e+000	9.130120e-001
3.237846092865005e+000	9.104586e-001
3.238748591921010e+000	9.052019e-001
3.239710935984363e+000	9.004917e-001
3.240000000000000e+000	8.995250e-001
3.240036941479771e+000	8.994721e-001
3.240110824439312e+000	8.993853e-001
3.240258590358395e+000	8.992904e-001
3.240554122196560e+000	8.992958e-001
3.241145185872891e+000	8.994419e-001
3.241957269118806e+000	8.988455e-001
3.242846139162579e+000	8.966558e-001
3.243000000000000e+000	8.959920e-001
3.243001096038773e+000	8.959857e-001
3.243003288116318e+000	8.959731e-001
3.243007672271408e+000	8.959478e-001
3.243016440581590e+000	8.958968e-001
3.243033977201952e+000	8.957933e-001
3.243069050442678e+000	8.955806e-001
3.243139196924129e+000	8.951343e-001
3.243279489887031e+000	8.941741e-001
3.243560075812835e+000	8.920974e-001
3.244121247664443e+000	8.880160e-001
3.245243591367658e+000	8.813139e-001
3.246000000000000e+000	8.782361e-001
3.246114721590142e+000	8.781809e-001
3.246344164770425e+000	8.782659e-001
3.246803051130992e+000	8.793133e-001
3.247720823852125e+000	8.838494e-001
3.248901270919985e+000	8.922529e-001
3.249000000000000e+000	8.931004e-001
3.249042889960637e+000	8.935043e-001
3.249128669881909e+000	8.943167e-001
3.249300229724455e+000	8.959531e-001
3.249643349409546e+000	8.991766e-001
3.250329588779729e+000	9.049308e-001
3.251538421540210e+000	9.130698e-001
3.252000000000000e+000	9.153379e-001
3.252123320815040e+000	9.156227e-001
3.252369962445122e+000	9.160089e-001
3.252863245705285e+000	9.159441e-001
3.253849812225611e+000	9.135153e-001
3.255000000000000e+000	9.085351e-001
3.255097443890875e+000	9.079108e-001
3.255292331672626e+000	9.065997e-001
3.255682107236127e+000	9.036002e-001
3.256413744843841e+000	8.966574e-001
3.257208190847526e+000	8.870299e-001
3.258000000000000e+000	8.755540e-001
3.258014910193936e+000	8.752996e-001
3.258044730581808e+000	8.747882e-001
3.258104371357551e+000	8.737558e-001
3.258223652909038e+000	8.716656e-001
3.258462216012012e+000	8.674939e-001
3.258939342217960e+000	8.599005e-001
3.259893594629856e+000	8.488987e-001
3.260892536205535e+000	8.428223e-001
3.261000000000000e+000	8.427373e-001
3.261015036446148e+000	8.427814e-001
3.261045109338445e+000	8.428776e-001
3.261105255123039e+000	8.431082e-001
3.261225546692226e+000	8.437102e-001
3.261466129830600e+000	8.453646e-001
3.261947296107349e+000	8.496206e-001
3.262350459989909e+000	8.537624e-001
3.262855481205683e+000	8.591219e-001
3.263377841236496e+000	8.639594e-001
3.264000000000000e+000	8.686064e-001
3.264018694264979e+000	8.686921e-001
3.264056082794939e+000	8.688558e-001
3.264130859854857e+000	8.691478e-001
3.264280413974693e+000	8.696039e-001
3.264579522214365e+000	8.701333e-001
3.265177738693710e+000	8.704283e-001
3.266051876206788e+000	8.704536e-001
3.267000000000000e+000	8.707657e-001
3.267076942263800e+000	8.709041e-001
3.267230826791399e+000	8.712016e-001
3.267538595846599e+000	8.718142e-001
3.267873934518755e+000	8.723209e-001
3.268411884567871e+000	8.723495e-001
3.269037270106660e+000	8.706813e-001
3.269684251544136e+000	8.668057e-001
3.270000000000000e+000	8.640264e-001
3.270005439675572e+000	8.639650e-001
3.270016319026717e+000	8.638414e-001
3.270038077729006e+000	8.635909e-001
3.270081595133583e+000	8.630772e-001
3.270168629942738e+000	8.620046e-001
3.270342699561049e+000	8.597211e-001
3.270690838797669e+000	8.549085e-001
3.271387117270910e+000	8.454513e-001
3.272059196295474e+000	8.379639e-001
3.272854374985053e+000	8.318816e-001
3.273000000000000e+000	8.312515e-001
3.273026954178066e+000	8.312140e-001
3.273080862534196e+000	8.311610e-001
3.273188679246458e+000	8.311567e-001
3.273404312670980e+000	8.315100e-001
3.273835579520025e+000	8.332939e-001
3.274698113218115e+000	8.390102e-001
3.275841517516597e+000	8.482467e-001
3.276000000000000e+000	8.495979e-001
3.276033193181417e+000	8.498765e-001
3.276099579544250e+000	8.504289e-001
3.276232352269916e+000	8.515115e-001
3.276497897721249e+000	8.535941e-001
3.277028988623916e+000	8.574738e-001
3.278091170429248e+000	8.644906e-001
3.279000000000000e+000	8.699269e-001
3.279167018190020e+000	8.707522e-001
3.279501054570061e+000	8.722821e-001
3.280169127330142e+000	8.746214e-001
3.281505272850304e+000	8.774016e-001
3.282000000000000e+000	8.777260e-001
3.282039995172171e+000	8.776857e-001
3.282119985516513e+000	8.775907e-001
3.282279966205197e+000	8.773316e-001
3.282599927582565e+000	8.765366e-001
3.283239850337302e+000	8.738983e-001
3.284519695846774e+000	8.663379e-001
3.285000000000000e+000	8.627778e-001
3.285018189968606e+000	8.626180e-001
3.285054569905818e+000	8.622965e-001
3.285127329780242e+000	8.616461e-001
3.285272849529088e+000	8.603294e-001
3.285563889026783e+000	8.577321e-001
3.286145968022171e+000	8.531492e-001
3.287050189085564e+000	8.485109e-001
3.288000000000000e+000	8.466383e-001
3.288098246343580e+000	8.469788e-001
3.288294739030742e+000	8.477985e-001
3.288687724405064e+000	8.497664e-001
3.289473695153709e+000	8.533486e-001
3.290522005933237e+000	8.559423e-001
3.291000000000000e+000	8.557857e-001
3.291005490485028e+000	8.557659e-001
3.291016471455084e+000	8.557257e-001
3.291038433395196e+000	8.556420e-001
3.291082357275420e+000	8.554618e-001
3.291170205035869e+000	8.550555e-001
3.291345900556766e+000	8.540931e-001
3.291697291598561e+000	8.518164e-001
3.292400073682150e+000	8.470425e-001
3.293311637792547e+000	8.418592e-001
3.294000000000000e+000	8.392142e-001
3.294038810172062e+000	8.391833e-001
3.294116430516187e+000	8.391449e-001
3.294271671204436e+000	8.391659e-001
3.294582152580935e+000	8.394598e-001
3.295203115333932e+000	8.401881e-001
3.296189228675280e+000	8.401485e-001
3.297000000000000e+000	8.384732e-001
3.297035495985384e+000	8.382708e-001
3.297106487956151e+000	8.378447e-001
3.297248471897685e+000	8.369108e-001
3.297532439780754e+000	8.348871e-001
3.298100375546892e+000	8.310862e-001
3.298934413604450e+000	8.275594e-001
3.299765282706952e+000	8.271268e-001
3.300000000000000e+000	8.278621e-001
3.300027503555854e+000	8.280376e-001
3.300082510667564e+000	8.284085e-001
3.300192524890981e+000	8.292388e-001
3.300412553337818e+000	8.311778e-001
3.300852610231490e+000	8.355978e-001
3.301732724018834e+000	8.443844e-001
3.302679848841228e+000	8.523358e-001
3.303000000000000e+000	8.542828e-001
3.303026961663499e+000	8.543759e-001
3.303080884990497e+000	8.545468e-001
3.303188731644494e+000	8.548158e-001
3.303404424952487e+000	8.550744e-001
3.303835811568475e+000	8.546296e-001
3.304698584800449e+000	8.512525e-001
3.306000000000000e+000	8.433832e-001
3.306064184744903e+000	8.428672e-001
3.306192554234708e+000	8.418241e-001
3.306449293214319e+000	8.396667e-001
3.306962771173541e+000	8.350245e-001
3.307731035425365e+000	8.271939e-001
3.308689153217742e+000	8.161995e-001
3.309000000000000e+000	8.122995e-001
3.309027869490852e+000	8.119245e-001
3.309083608472556e+000	8.111706e-001
3.309195086435963e+000	8.096488e-001
3.309418042362778e+000	8.065877e-001
3.309863954216408e+000	8.006550e-001
3.310755777923667e+000	7.903125e-001
3.312000000000000e+000	7.784249e-001
3.312059469541970e+000	7.780765e-001
3.312178408625911e+000	7.774361e-001
3.312416286793793e+000	7.764618e-001
3.312892043129556e+000	7.758866e-001
